1,3,30,38,40
1,3,30,38,42
1,3,30,39,41
1,3,31,33,44
1,3,31,34,43
1,3,31,34,45
1,3,31,35,42
1,3,31,35,44
1,3,31,36,41
1,3,31,37,40
1,3,31,37,42
1,3,31,38,39
1,3,31,38,41
1,3,31,39,40
1,3,32,33,43
1,3,32,33,45
1,3,32,34,42
1,3,32,34,44
1,3,32,35,41
1,3,32,36,40
1,3,32,36,42
1,3,32,37,39
1,3,32,37,41
1,3,32,38,40
1,3,33,34,41
1,3,33,35,40
1,3,33,35,42
1,3,33,36,39
1,3,33,36,41
1,3,33,37,38
1,3,33,37,40
1,3,33,38,39
1,3,34,35,39
1,3,34,35,41
1,3,34,36,38
1,3,34,36,40
1,3,34,37,39
1,3,35,36,37
1,3,35,36,39
1,3,35,37,38
1,4,20,43,45
1,4,20,44,45
1,4,21,42,45
1,4,22,41,45
1,4,22,42,45
1,4,23,40,45
1,4,23,41,45
1,4,23,42,43
1,4,23,42,44
1,4,24,39,45
1,4,24,40,45
1,4,24,41,43
1,4,24,41,44
1,4,25,38,45
1,4,25,39,45
1,4,25,40,43
1,4,25,40,44
1,4,25,41,42
1,4,26,37,45
1,4,26,38,45
1,4,26,39,43
1,4,26,39,44
1,4,26,40,42
1,4,26,41,42
1,4,27,36,45
1,4,27,37,45
1,4,27,38,43
1,4,27,38,44
1,4,27,39,42
1,4,27,40,41
1,4,27,40,42
1,4,28,35,45
1,4,28,36,45
1,4,28,37,43
1,4,28,37,44
1,4,28,38,42
1,4,28,39,41
1,4,28,39,42
1,4,28,40,41
1,4,29,34,45
1,4,29,35,45
1,4,29,36,43
1,4,29,36,44
1,4,29,37,42
1,4,29,38,41
1,4,29,38,42
1,4,29,39,40
1,4,29,39,41
1,4,30,33,45
1,4,30,34,45
1,4,30,35,43
1,4,30,35,44
1,4,30,36,42
1,4,30,37,41
1,4,30,37,42
1,4,30,38,40
1,4,30,38,41
1,4,30,39,40
1,4,31,32,45
1,4,31,33,45
1,4,31,34,43
1,4,31,34,44
1,4,31,35,42
1,4,31,36,41
1,4,31,36,42
1,4,31,37,40
1,4,31,37,41
1,4,31,38,39
1,4,31,38,40
1,4,32,33,43
1,4,32,33,44
1,4,32,34,42
1,4,32,35,41
1,4,32,35,42
1,4,32,36,40
1,4,32,36,41
1,4,32,37,39
1,4,32,37,40
1,4,32,38,39
1,4,33,34,41
1,4,33,34,42
1,4,33,35,40
1,4,33,35,41
1,4,33,36,39
1,4,33,36,40
1,4,33,37,38
1,4,33,37,39
1,4,34,35,39
1,4,34,35,40
1,4,34,36,38
1,4,34,36,39
1,4,34,37,38
1,4,35,36,37
1,4,35,36,38
1,5,19,43,44
1,5,19,43,45
1,5,19,44,45
1,5,20,42,44
1,5,20,42,45
1,5,21,41,44
1,5,21,41,45
1,5,21,42,43
1,5,21,42,45
1,5,22,40,44
1,5,22,40,45
1,5,22,41,43
1,5,22,41,45
1,5,22,42,43
1,5,22,42,44
1,5,23,39,44
1,5,23,39,45
1,5,23,40,43
1,5,23,40,45
1,5,23,41,42
1,5,23,41,43
1,5,23,41,44
1,5,24,38,44
1,5,24,38,45
1,5,24,39,43
1,5,24,39,45
1,5,24,40,42
1,5,24,40,43
1,5,24,40,44
1,5,24,41,42
1,5,25,37,44
1,5,25,37,45
1,5,25,38,43
1,5,25,38,45
1,5,25,39,42
1,5,25,39,43
1,5,25,39,44
1,5,25,40,41
1,5,25,40,42
1,5,25,41,42
1,5,26,36,44
1,5,26,36,45
1,5,26,37,43
1,5,26,37,45
1,5,26,38,42
1,5,26,38,43
1,5,26,38,44
1,5,26,39,41
1,5,26,39,42
1,5,26,40,41
1,5,26,40,42
1,5,27,35,44
1,5,27,35,45
1,5,27,36,43
1,5,27,36,45
1,5,27,37,42
1,5,27,37,43
1,5,27,37,44
1,5,27,38,41
1,5,27,38,42
1,5,27,39,40
1,5,27,39,41
1,5,27,39,42
1,5,27,40,41
1,5,28,34,44
1,5,28,34,45
1,5,28,35,43
1,5,28,35,45
1,5,28,36,42
1,5,28,36,43
1,5,28,36,44
1,5,28,37,41
1,5,28,37,42
1,5,28,38,40
1,5,28,38,41
1,5,28,38,42
1,5,28,39,40
1,5,28,39,41
1,5,29,33,44
1,5,29,33,45
1,5,29,34,43
1,5,29,34,45
1,5,29,35,42
1,5,29,35,43
1,5,29,35,44
1,5,29,36,41
1,5,29,36,42
1,5,29,37,40
1,5,29,37,41
1,5,29,37,42
1,5,29,38,39
1,5,29,38,40
1,5,29,38,41
1,5,29,39,40
1,5,30,32,44
1,5,30,32,45
1,5,30,33,43
1,5,30,33,45
1,5,30,34,42
1,5,30,34,43
1,5,30,34,44
1,5,30,35,41
1,5,30,35,42
1,5,30,36,40
1,5,30,36,41
1,5,30,36,42
1,5,30,37,39
1,5,30,37,40
1,5,30,37,41
1,5,30,38,39
1,5,30,38,40
1,5,31,32,43
1,5,31,32,45
1,5,31,33,42
1,5,31,33,43
1,5,31,33,44
1,5,31,34,41
1,5,31,34,42
1,5,31,35,40
1,5,31,35,41
1,5,31,35,42
1,5,31,36,39
1,5,31,36,40
1,5,31,36,41
1,5,31,37,38
1,5,31,37,39
1,5,31,37,40
1,5,31,38,39
1,5,32,33,41
1,5,32,33,42
1,5,32,34,40
1,5,32,34,41
1,5,32,34,42
1,5,32,35,39
1,5,32,35,40
1,5,32,35,41
1,5,32,36,38
1,5,32,36,39
1,5,32,36,40
1,5,32,37,38
1,5,32,37,39
1,5,33,34,39
1,5,33,34,40
1,5,33,34,41
1,5,33,35,38
1,5,33,35,39
1,5,33,35,40
1,5,33,36,37
1,5,33,36,38
1,5,33,36,39
1,5,33,37,38
1,5,34,35,37
1,5,34,35,38
1,5,34,35,39
1,5,34,36,37
1,5,34,36,38
1,5,35,36,37
1,6,18,43,44
1,6,18,43,45
1,6,18,44,45
1,6,19,42,44
1,6,19,42,45
1,6,20,41,44
1,6,20,41,45
1,6,20,42,43
1,6,20,42,45
1,6,21,40,44
1,6,21,40,45
1,6,21,41,43
1,6,21,41,45
1,6,21,42,43
1,6,21,42,44
1,6,22,39,44
1,6,22,39,45
1,6,22,40,43
1,6,22,40,45
1,6,22,41,42
1,6,22,41,43
1,6,22,41,44
1,6,23,38,44
1,6,23,38,45
1,6,23,39,43
1,6,23,39,45
1,6,23,40,42
1,6,23,40,43
1,6,23,40,44
1,6,23,41,42
1,6,24,37,44
1,6,24,37,45
1,6,24,38,43
1,6,24,38,45
1,6,24,39,42
1,6,24,39,43
1,6,24,39,44
1,6,24,40,41
1,6,24,40,42
1,6,24,41,42
1,6,25,36,44
1,6,25,36,45
1,6,25,37,43
1,6,25,37,45
1,6,25,38,42
1,6,25,38,43
1,6,25,38,44
1,6,25,39,41
1,6,25,39,42
1,6,25,40,41
1,6,25,40,42
1,6,26,35,44
1,6,26,35,45
1,6,26,36,43
1,6,26,36,45
1,6,26,37,42
1,6,26,37,43
1,6,26,37,44
1,6,26,38,41
1,6,26,38,42
1,6,26,39,40
1,6,26,39,41
1,6,26,39,42
1,6,26,40,41
1,6,27,34,44
1,6,27,34,45
1,6,27,35,43
1,6,27,35,45
1,6,27,36,42
1,6,27,36,43
1,6,27,36,44
1,6,27,37,41
1,6,27,37,42
1,6,27,38,40
1,6,27,38,41
1,6,27,38,42
1,6,27,39,40
1,6,27,39,41
1,6,28,33,44
1,6,28,33,45
1,6,28,34,43
1,6,28,34,45
1,6,28,35,42
1,6,28,35,43
1,6,28,35,44
1,6,28,36,41
1,6,28,36,42
1,6,28,37,40
1,6,28,37,41
1,6,28,37,42
1,6,28,38,39
1,6,28,38,40
1,6,28,38,41
1,6,28,39,40
1,6,29,32,44
1,6,29,32,45
1,6,29,33,43
1,6,29,33,45
1,6,29,34,42
1,6,29,34,43
1,6,29,34,44
1,6,29,35,41
1,6,29,35,42
1,6,29,36,40
1,6,29,36,41
1,6,29,36,42
1,6,29,37,39
1,6,29,37,40
1,6,29,37,41
1,6,29,38,39
1,6,29,38,40
1,6,30,31,44
1,6,30,31,45
1,6,30,32,43
1,6,30,32,45
1,6,30,33,42
1,6,30,33,43
1,6,30,33,44
1,6,30,34,41
1,6,30,34,42
1,6,30,35,40
1,6,30,35,41
1,6,30,35,42
1,6,30,36,39
1,6,30,36,40
1,6,30,36,41
1,6,30,37,38
1,6,30,37,39
1,6,30,37,40
1,6,30,38,39
1,6,31,32,42
1,6,31,32,43
1,6,31,32,44
1,6,31,33,41
1,6,31,33,42
1,6,31,34,40
1,6,31,34,41
1,6,31,34,42
1,6,31,35,39
1,6,31,35,40
1,6,31,35,41
1,6,31,36,38
1,6,31,36,39
1,6,31,36,40
1,6,31,37,38
1,6,31,37,39
1,6,32,33,40
1,6,32,33,41
1,6,32,33,42
1,6,32,34,39
1,6,32,34,40
1,6,32,34,41
1,6,32,35,38
1,6,32,35,39
1,6,32,35,40
1,6,32,36,37
1,6,32,36,38
1,6,32,36,39
1,6,32,37,38
1,6,33,34,38
1,6,33,34,39
1,6,33,34,40
1,6,33,35,37
1,6,33,35,38
1,6,33,35,39
1,6,33,36,37
1,6,33,36,38
1,6,34,35,36
1,6,34,35,37
1,6,34,35,38
1,6,34,36,37
1,7,17,43,44
1,7,17,43,45
1,7,17,44,45
1,7,18,42,44
1,7,18,42,45
1,7,19,41,44
1,7,19,41,45
1,7,19,42,43
1,7,19,42,45
1,7,20,40,44
1,7,20,40,45
1,7,20,41,43
1,7,20,41,45
1,7,20,42,43
1,7,20,42,44
1,7,21,39,44
1,7,21,39,45
1,7,21,40,43
1,7,21,40,45
1,7,21,41,42
1,7,21,41,43
1,7,21,41,44
1,7,22,38,44
1,7,22,38,45
1,7,22,39,43
1,7,22,39,45
1,7,22,40,42
1,7,22,40,43
1,7,22,40,44
1,7,22,41,42
1,7,23,37,44
1,7,23,37,45
1,7,23,38,43
1,7,23,38,45
1,7,23,39,42
1,7,23,39,43
1,7,23,39,44
1,7,23,40,41
1,7,23,40,42
1,7,23,41,42
1,7,24,36,44
1,7,24,36,45
1,7,24,37,43
1,7,24,37,45
1,7,24,38,42
1,7,24,38,43
1,7,24,38,44
1,7,24,39,41
1,7,24,39,42
1,7,24,40,41
1,7,24,40,42
1,7,25,35,44
1,7,25,35,45
1,7,25,36,43
1,7,25,36,45
1,7,25,37,42
1,7,25,37,43
1,7,25,37,44
1,7,25,38,41
1,7,25,38,42
1,7,25,39,40
1,7,25,39,41
1,7,25,39,42
1,7,25,40,41
1,7,26,34,44
1,7,26,34,45
1,7,26,35,43
1,7,26,35,45
1,7,26,36,42
1,7,26,36,43
1,7,26,36,44
1,7,26,37,41
1,7,26,37,42
1,7,26,38,40
1,7,26,38,41
1,7,26,38,42
1,7,26,39,40
1,7,26,39,41
1,7,27,33,44
1,7,27,33,45
1,7,27,34,43
1,7,27,34,45
1,7,27,35,42
1,7,27,35,43
1,7,27,35,44
1,7,27,36,41
1,7,27,36,42
1,7,27,37,40
1,7,27,37,41
1,7,27,37,42
1,7,27,38,39
1,7,27,38,40
1,7,27,38,41
1,7,27,39,40
1,7,28,32,44
1,7,28,32,45
1,7,28,33,43
1,7,28,33,45
1,7,28,34,42
1,7,28,34,43
1,7,28,34,44
1,7,28,35,41
1,7,28,35,42
1,7,28,36,40
1,7,28,36,41
1,7,28,36,42
1,7,28,37,39
1,7,28,37,40
1,7,28,37,41
1,7,28,38,39
1,7,28,38,40
1,7,29,31,44
1,7,29,31,45
1,7,29,32,43
1,7,29,32,45
1,7,29,33,42
1,7,29,33,43
1,7,29,33,44
1,7,29,34,41
1,7,29,34,42
1,7,29,35,40
1,7,29,35,41
1,7,29,35,42
1,7,29,36,39
1,7,29,36,40
1,7,29,36,41
1,7,29,37,38
1,7,29,37,39
1,7,29,37,40
1,7,29,38,39
1,7,30,31,43
1,7,30,31,45
1,7,30,32,42
1,7,30,32,43
1,7,30,32,44
1,7,30,33,41
1,7,30,33,42
1,7,30,34,40
1,7,30,34,41
1,7,30,34,42
1,7,30,35,39
1,7,30,35,40
1,7,30,35,41
1,7,30,36,38
1,7,30,36,39
1,7,30,36,40
1,7,30,37,38
1,7,30,37,39
1,7,31,32,41
1,7,31,32,42
1,7,31,33,40
1,7,31,33,41
1,7,31,33,42
1,7,31,34,39
1,7,31,34,40
1,7,31,34,41
1,7,31,35,38
1,7,31,35,39
1,7,31,35,40
1,7,31,36,37
1,7,31,36,38
1,7,31,36,39
1,7,31,37,38
1,7,32,33,39
1,7,32,33,40
1,7,32,33,41
1,7,32,34,38
1,7,32,34,39
1,7,32,34,40
1,7,32,35,37
1,7,32,35,38
1,7,32,35,39
1,7,32,36,37
1,7,32,36,38
1,7,33,34,37
1,7,33,34,38
1,7,33,34,39
1,7,33,35,36
1,7,33,35,37
1,7,33,35,38
1,7,33,36,37
1,7,34,35,36
1,7,34,35,37
1,8,16,43,44
1,8,16,43,45
1,8,16,44,45
1,8,17,42,44
1,8,17,42,45
1,8,18,41,44
1,8,18,41,45
1,8,18,42,43
1,8,18,42,45
1,8,19,40,44
1,8,19,40,45
1,8,19,41,43
1,8,19,41,45
1,8,19,42,43
1,8,19,42,44
1,8,20,39,44
1,8,20,39,45
1,8,20,40,43
1,8,20,40,45
1,8,20,41,42
1,8,20,41,43
1,8,20,41,44
1,8,21,38,44
1,8,21,38,45
1,8,21,39,43
1,8,21,39,45
1,8,21,40,42
1,8,21,40,43
1,8,21,40,44
1,8,21,41,42
1,8,22,37,44
1,8,22,37,45
1,8,22,38,43
1,8,22,38,45
1,8,22,39,42
1,8,22,39,43
1,8,22,39,44
1,8,22,40,41
1,8,22,40,42
1,8,22,41,42
1,8,23,36,44
1,8,23,36,45
1,8,23,37,43
1,8,23,37,45
1,8,23,38,42
1,8,23,38,43
1,8,23,38,44
1,8,23,39,41
1,8,23,39,42
1,8,23,40,41
1,8,23,40,42
1,8,24,35,44
1,8,24,35,45
1,8,24,36,43
1,8,24,36,45
1,8,24,37,42
1,8,24,37,43
1,8,24,37,44
1,8,24,38,41
1,8,24,38,42
1,8,24,39,40
1,8,24,39,41
1,8,24,39,42
1,8,24,40,41
1,8,25,34,44
1,8,25,34,45
1,8,25,35,43
1,8,25,35,45
1,8,25,36,42
1,8,25,36,43
1,8,25,36,44
1,8,25,37,41
1,8,25,37,42
1,8,25,38,40
1,8,25,38,41
1,8,25,38,42
1,8,25,39,40
1,8,25,39,41
1,8,26,33,44
1,8,26,33,45
1,8,26,34,43
1,8,26,34,45
1,8,26,35,42
1,8,26,35,43
1,8,26,35,44
1,8,26,36,41
1,8,26,36,42
1,8,26,37,40
1,8,26,37,41
1,8,26,37,42
1,8,26,38,39
1,8,26,38,40
1,8,26,38,41
1,8,26,39,40
1,8,27,32,44
1,8,27,32,45
1,8,27,33,43
1,8,27,33,45
1,8,27,34,42
1,8,27,34,43
1,8,27,34,44
1,8,27,35,41
1,8,27,35,42
1,8,27,36,40
1,8,27,36,41
1,8,27,36,42
1,8,27,37,39
1,8,27,37,40
1,8,27,37,41
1,8,27,38,39
1,8,27,38,40
1,8,28,31,44
1,8,28,31,45
1,8,28,32,43
1,8,28,32,45
1,8,28,33,42
1,8,28,33,43
1,8,28,33,44
1,8,28,34,41
1,8,28,34,42
1,8,28,35,40
1,8,28,35,41
1,8,28,35,42
1,8,28,36,39
1,8,28,36,40
1,8,28,36,41
1,8,28,37,38
1,8,28,37,39
1,8,28,37,40
1,8,28,38,39
1,8,29,30,44
1,8,29,30,45
1,8,29,31,43
1,8,29,31,45
1,8,29,32,42
1,8,29,32,43
1,8,29,32,44
1,8,29,33,41
1,8,29,33,42
1,8,29,34,40
1,8,29,34,41
1,8,29,34,42
1,8,29,35,39
1,8,29,35,40
1,8,29,35,41
1,8,29,36,38
1,8,29,36,39
1,8,29,36,40
1,8,29,37,38
1,8,29,37,39
1,8,30,31,42
1,8,30,31,43
1,8,30,31,44
1,8,30,32,41
1,8,30,32,42
1,8,30,33,40
1,8,30,33,41
1,8,30,33,42
1,8,30,34,39
1,8,30,34,40
1,8,30,34,41
1,8,30,35,38
1,8,30,35,39
1,8,30,35,40
1,8,30,36,37
1,8,30,36,38
1,8,30,36,39
1,8,30,37,38
1,8,31,32,40
1,8,31,32,41
1,8,31,32,42
1,8,31,33,39
1,8,31,33,40
1,8,31,33,41
1,8,31,34,38
1,8,31,34,39
1,8,31,34,40
1,8,31,35,37
1,8,31,35,38
1,8,31,35,39
1,8,31,36,37
1,8,31,36,38
1,8,32,33,38
1,8,32,33,39
1,8,32,33,40
1,8,32,34,37
1,8,32,34,38
1,8,32,34,39
1,8,32,35,36
1,8,32,35,37
1,8,32,35,38
1,8,32,36,37
1,8,33,34,36
1,8,33,34,37
1,8,33,34,38
1,8,33,35,36
1,8,33,35,37
1,8,34,35,36
1,9,15,43,44
1,9,15,43,45
1,9,15,44,45
1,9,16,42,44
1,9,16,42,45
1,9,17,41,44
1,9,17,41,45
1,9,17,42,43
1,9,17,42,45
1,9,18,40,44
1,9,18,40,45
1,9,18,41,43
1,9,18,41,45
1,9,18,42,43
1,9,18,42,44
1,9,19,39,44
1,9,19,39,45
1,9,19,40,43
1,9,19,40,45
1,9,19,41,42
1,9,19,41,43
1,9,19,41,44
1,9,20,38,44
1,9,20,38,45
1,9,20,39,43
1,9,20,39,45
1,9,20,40,42
1,9,20,40,43
1,9,20,40,44
1,9,20,41,42
1,9,21,37,44
1,9,21,37,45
1,9,21,38,43
1,9,21,38,45
1,9,21,39,42
1,9,21,39,43
1,9,21,39,44
1,9,21,40,41
1,9,21,40,42
1,9,21,41,42
1,9,22,36,44
1,9,22,36,45
1,9,22,37,43
1,9,22,37,45
1,9,22,38,42
1,9,22,38,43
1,9,22,38,44
1,9,22,39,41
1,9,22,39,42
1,9,22,40,41
1,9,22,40,42
1,9,23,35,44
1,9,23,35,45
1,9,23,36,43
1,9,23,36,45
1,9,23,37,42
1,9,23,37,43
1,9,23,37,44
1,9,23,38,41
1,9,23,38,42
1,9,23,39,40
1,9,23,39,41
1,9,23,39,42
1,9,23,40,41
1,9,24,34,44
1,9,24,34,45
1,9,24,35,43
1,9,24,35,45
1,9,24,36,42
1,9,24,36,43
1,9,24,36,44
1,9,24,37,41
1,9,24,37,42
1,9,24,38,40
1,9,24,38,41
1,9,24,38,42
1,9,24,39,40
1,9,24,39,41
1,9,25,33,44
1,9,25,33,45
1,9,25,34,43
1,9,25,34,45
1,9,25,35,42
1,9,25,35,43
1,9,25,35,44
1,9,25,36,41
1,9,25,36,42
1,9,25,37,40
1,9,25,37,41
1,9,25,37,42
1,9,25,38,39
1,9,25,38,40
1,9,25,38,41
1,9,25,39,40
1,9,26,32,44
1,9,26,32,45
1,9,26,33,43
1,9,26,33,45
1,9,26,34,42
1,9,26,34,43
1,9,26,34,44
1,9,26,35,41
1,9,26,35,42
1,9,26,36,40
1,9,26,36,41
1,9,26,36,42
1,9,26,37,39
1,9,26,37,40
1,9,26,37,41
1,9,26,38,39
1,9,26,38,40
1,9,27,31,44
1,9,27,31,45
1,9,27,32,43
1,9,27,32,45
1,9,27,33,42
1,9,27,33,43
1,9,27,33,44
1,9,27,34,41
1,9,27,34,42
1,9,27,35,40
1,9,27,35,41
1,9,27,35,42
1,9,27,36,39
1,9,27,36,40
1,9,27,36,41
1,9,27,37,38
1,9,27,37,39
1,9,27,37,40
1,9,27,38,39
1,9,28,30,44
1,9,28,30,45
1,9,28,31,43
1,9,28,31,45
1,9,28,32,42
1,9,28,32,43
1,9,28,32,44
1,9,28,33,41
1,9,28,33,42
1,9,28,34,40
1,9,28,34,41
1,9,28,34,42
1,9,28,35,39
1,9,28,35,40
1,9,28,35,41
1,9,28,36,38
1,9,28,36,39
1,9,28,36,40
1,9,28,37,38
1,9,28,37,39
1,9,29,30,43
1,9,29,30,45
1,9,29,31,42
1,9,29,31,43
1,9,29,31,44
1,9,29,32,41
1,9,29,32,42
1,9,29,33,40
1,9,29,33,41
1,9,29,33,42
1,9,29,34,39
1,9,29,34,40
1,9,29,34,41
1,9,29,35,38
1,9,29,35,39
1,9,29,35,40
1,9,29,36,37
1,9,29,36,38
1,9,29,36,39
1,9,29,37,38
1,9,30,31,41
1,9,30,31,42
1,9,30,32,40
1,9,30,32,41
1,9,30,32,42
1,9,30,33,39
1,9,30,33,40
1,9,30,33,41
1,9,30,34,38
1,9,30,34,39
1,9,30,34,40
1,9,30,35,37
1,9,30,35,38
1,9,30,35,39
1,9,30,36,37
1,9,30,36,38
1,9,31,32,39
1,9,31,32,40
1,9,31,32,41
1,9,31,33,38
1,9,31,33,39
1,9,31,33,40
1,9,31,34,37
1,9,31,34,38
1,9,31,34,39
1,9,31,35,36
1,9,31,35,37
1,9,31,35,38
1,9,31,36,37
1,9,32,33,37
1,9,32,33,38
1,9,32,33,39
1,9,32,34,36
1,9,32,34,37
1,9,32,34,38
1,9,32,35,36
1,9,32,35,37
1,9,33,34,35
1,9,33,34,36
1,9,33,34,37
1,9,33,35,36
1,10,14,43,44
1,10,14,43,45
1,10,14,44,45
1,10,15,42,44
1,10,15,42,45
1,10,16,41,44
1,10,16,41,45
1,10,16,42,43
1,10,16,42,45
1,10,17,40,44
1,10,17,40,45
1,10,17,41,43
1,10,17,41,45
1,10,17,42,43
1,10,17,42,44
1,10,18,39,44
1,10,18,39,45
1,10,18,40,43
1,10,18,40,45
1,10,18,41,42
1,10,18,41,43
1,10,18,41,44
1,10,19,38,44
1,10,19,38,45
1,10,19,39,43
1,10,19,39,45
1,10,19,40,42
1,10,19,40,43
1,10,19,40,44
1,10,19,41,42
1,10,20,37,44
1,10,20,37,45
1,10,20,38,43
1,10,20,38,45
1,10,20,39,42
1,10,20,39,43
1,10,20,39,44
1,10,20,40,41
1,10,20,40,42
1,10,20,41,42
1,10,21,36,44
1,10,21,36,45
1,10,21,37,43
1,10,21,37,45
1,10,21,38,42
1,10,21,38,43
1,10,21,38,44
1,10,21,39,41
1,10,21,39,42
1,10,21,40,41
1,10,21,40,42
1,10,22,35,44
1,10,22,35,45
1,10,22,36,43
1,10,22,36,45
1,10,22,37,42
1,10,22,37,43
1,10,22,37,44
1,10,22,38,41
1,10,22,38,42
1,10,22,39,40
1,10,22,39,41
1,10,22,39,42
1,10,22,40,41
1,10,23,34,44
1,10,23,34,45
1,10,23,35,43
1,10,23,35,45
1,10,23,36,42
1,10,23,36,43
1,10,23,36,44
1,10,23,37,41
1,10,23,37,42
1,10,23,38,40
1,10,23,38,41
1,10,23,38,42
1,10,23,39,40
1,10,23,39,41
1,10,24,33,44
1,10,24,33,45
1,10,24,34,43
1,10,24,34,45
1,10,24,35,42
1,10,24,35,43
1,10,24,35,44
1,10,24,36,41
1,10,24,36,42
1,10,24,37,40
1,10,24,37,41
1,10,24,37,42
1,10,24,38,39
1,10,24,38,40
1,10,24,38,41
1,10,24,39,40
1,10,25,32,44
1,10,25,32,45
1,10,25,33,43
1,10,25,33,45
1,10,25,34,42
1,10,25,34,43
1,10,25,34,44
1,10,25,35,41
1,10,25,35,42
1,10,25,36,40
1,10,25,36,41
1,10,25,36,42
1,10,25,37,39
1,10,25,37,40
1,10,25,37,41
1,10,25,38,39
1,10,25,38,40
1,10,26,31,44
1,10,26,31,45
1,10,26,32,43
1,10,26,32,45
1,10,26,33,42
1,10,26,33,43
1,10,26,33,44
1,10,26,34,41
1,10,26,34,42
1,10,26,35,40
1,10,26,35,41
1,10,26,35,42
1,10,26,36,39
1,10,26,36,40
1,10,26,36,41
1,10,26,37,38
1,10,26,37,39
1,10,26,37,40
1,10,26,38,39
1,10,27,30,44
1,10,27,30,45
1,10,27,31,43
1,10,27,31,45
1,10,27,32,42
1,10,27,32,43
1,10,27,32,44
1,10,27,33,41
1,10,27,33,42
1,10,27,34,40
1,10,27,34,41
1,10,27,34,42
1,10,27,35,39
1,10,27,35,40
1,10,27,35,41
1,10,27,36,38
1,10,27,36,39
1,10,27,36,40
1,10,27,37,38
1,10,27,37,39
1,10,28,29,44
1,10,28,29,45
1,10,28,30,43
1,10,28,30,45
1,10,28,31,42
1,10,28,31,43
1,10,28,31,44
1,10,28,32,41
1,10,28,32,42
1,10,28,33,40
1,10,28,33,41
1,10,28,33,42
1,10,28,34,39
1,10,28,34,40
1,10,28,34,41
1,10,28,35,38
1,10,28,35,39
1,10,28,35,40
1,10,28,36,37
1,10,28,36,38
1,10,28,36,39
1,10,28,37,38
1,10,29,30,42
1,10,29,30,43
1,10,29,30,44
1,10,29,31,41
1,10,29,31,42
1,10,29,32,40
1,10,29,32,41
1,10,29,32,42
1,10,29,33,39
1,10,29,33,40
1,10,29,33,41
1,10,29,34,38
1,10,29,34,39
1,10,29,34,40
1,10,29,35,37
1,10,29,35,38
1,10,29,35,39
1,10,29,36,37
1,10,29,36,38
1,10,30,31,40
1,10,30,31,41
1,10,30,31,42
1,10,30,32,39
1,10,30,32,40
1,10,30,32,41
1,10,30,33,38
1,10,30,33,39
1,10,30,33,40
1,10,30,34,37
1,10,30,34,38
1,10,30,34,39
1,10,30,35,36
1,10,30,35,37
1,10,30,35,38
1,10,30,36,37
1,10,31,32,38
1,10,31,32,39
1,10,31,32,40
1,10,31,33,37
1,10,31,33,38
